customer_id,segment,churned,risk_score
270,Enterprise,0,0.0005003534883099728
271,Enterprise,0,0.0006433783165446929
272,Mid-Market,0,0.0001752330355292893
273,Enterprise,0,0.0005753516865781246
274,SMB,0,0.07062999787276494
275,SMB,0,0.13798550055530726
276,Mid-Market,0,0.0004259153712210033
277,Mid-Market,0,0.0054953051516317035
278,SMB,0,0.010361873551856797
279,Occasional,1,0.6446855942043317
280,Occasional,0,0.24010649047256832
281,Enterprise,0,0.0001166050638559103
282,Mid-Market,0,0.0006496562493865194
283,Mid-Market,0,0.0005959081837710492
284,Mid-Market,0,0.0004967985712873058
285,SMB,0,0.07225042177614859
286,Mid-Market,0,0.0008583253857275861
287,Enterprise,0,0.00011273594607107573
288,Mid-Market,0,0.0040997716963191745
289,SMB,1,0.5790290702832093
290,Mid-Market,0,0.006147098662553968
292,Enterprise,0,0.00020288257983411284
293,Occasional,0,0.004955072212322783
294,Mid-Market,0,0.0004545019201388055
295,Occasional,1,0.5004925631438226
296,Occasional,0,0.17751140746083777
297,Occasional,0,0.07757877793739341
298,SMB,0,0.17548913090030716
299,SMB,0,0.01919302669066112
300,SMB,1,0.6015403139803421
301,SMB,0,0.020022450419036667
302,Mid-Market,0,0.001203838516313561
303,SMB,0,0.07503680705502734
304,SMB,0,0.01140518234271526
305,Occasional,0,0.022682220521411132
306,SMB,0,0.017567179543817316
307,Mid-Market,0,0.003061241295736259
308,SMB,0,0.06318551662468269
309,Mid-Market,0,0.00028963912066774523
310,Mid-Market,0,0.00035531313586323066
312,Mid-Market,0,0.0008423428678122482
314,Mid-Market,0,5.1171309476734294e-05
315,Mid-Market,0,0.0017814497697720446
316,Mid-Market,0,0.0036695290771130594
317,Mid-Market,0,0.0019489158619416624
318,SMB,0,0.03899868290414739
319,Mid-Market,0,0.004089927130608994
320,Occasional,1,0.7913044512218061
321,Occasional,0,0.15506292116656056
322,SMB,0,0.07138945308495853
323,Mid-Market,0,0.014032795948457768
324,SMB,0,0.03254071628552744
325,Occasional,0,0.2930083873273912
326,SMB,1,0.6346146309922702
327,SMB,0,0.0810991179006203
328,SMB,0,0.0400476341070662
330,Mid-Market,0,1.716006150524499e-05
331,SMB,0,0.03573720806220731
332,Mid-Market,0,0.00160635121591638
333,SMB,0,0.06485977546666524
334,Occasional,0,0.323819115613717
335,Mid-Market,0,0.0008295173084139917
336,SMB,0,0.04687675095978482
337,Mid-Market,0,0.00026288181540829445
338,SMB,0,0.09877518592485643
339,Mid-Market,0,0.009328120966989631
340,Occasional,0,0.18941022049152997
341,Mid-Market,0,0.000580327502783023
342,Occasional,1,0.10044807364337481
343,SMB,0,0.07809282450519213
345,SMB,0,0.1786419040607286
346,SMB,0,0.13998168036067438
348,Mid-Market,0,0.006537158446192133
349,SMB,1,0.5203170326424597
350,Mid-Market,0,0.0012668313411758223
351,SMB,0,0.02632997109362058
352,Mid-Market,0,7.193585465993044e-05
353,SMB,1,0.40712995767781657
354,SMB,0,0.034202686560182466
355,SMB,0,0.009013220044940718
356,SMB,0,0.04881204811718067
357,SMB,0,0.007465389253020262
358,SMB,0,0.014341170918311469
359,SMB,0,0.06285193236671598
360,SMB,0,0.005722889883219026
362,Mid-Market,0,0.00015858163585458595
363,Mid-Market,0,4.174024603300625e-05
364,Mid-Market,0,0.00036421984052756724
365,SMB,0,0.0430372418269266
366,Mid-Market,0,0.0008714206093601949
367,SMB,0,0.029114641141734236
368,SMB,1,0.5123413552509559
369,Mid-Market,0,0.00037736274922627624
370,Occasional,0,0.13272764131162343
371,SMB,0,0.046711164821908284
372,Mid-Market,0,0.006140815630742694
373,Mid-Market,0,1.6218109331281397e-05
374,Mid-Market,0,0.0001103454974830171
375,Mid-Market,0,0.002573454079910285
376,Mid-Market,0,0.002250532315969207
377,Occasional,0,0.19443338695086965
378,SMB,0,0.02161538618719441
379,Mid-Market,0,0.001093398290712107
380,SMB,0,0.17615579022595204
381,SMB,0,0.027653715985667352
382,Occasional,1,0.7786702127640636
383,SMB,0,0.011153149216115682
384,SMB,0,0.032502507094423566
385,Mid-Market,0,0.00011515986247823053
386,Occasional,0,0.2905109908431064
387,SMB,0,0.0010847071724356123
388,Occasional,0,0.2847708346538316
389,Mid-Market,0,0.0007167318146121254
390,Occasional,1,0.8495365586734377
391,SMB,0,0.04835862529051203
392,Mid-Market,0,0.0016323123948250088
393,SMB,1,0.05064691204232039
394,SMB,0,0.13296447103172637
395,Enterprise,0,0.00020786059015993604
396,SMB,0,0.01511040506322562
397,SMB,0,0.03480642546535703
398,Mid-Market,0,0.0022466393802619555
399,SMB,0,0.08065911302420421
400,SMB,0,0.015009236295074434
401,Mid-Market,0,0.0005656490714741678
402,Occasional,0,0.13082326268333383
403,SMB,0,0.025298921326753
404,Mid-Market,0,0.0005080894957808622
406,Occasional,0,0.6177171882010499
407,Mid-Market,0,0.00014775614922773615
408,Occasional,0,0.2839058651375658
409,Mid-Market,0,0.0002769133925172168
410,Occasional,0,0.3374011961254527
411,SMB,1,0.04449061198990512
412,SMB,0,0.04921411942591452
413,Mid-Market,0,0.00025929606885382364
414,Occasional,0,0.2988395194819225
415,Enterprise,0,0.00020120124107606406
416,Mid-Market,0,0.00012566883783536234
418,SMB,0,0.03738610786916539
419,Mid-Market,0,0.012853125900266578
420,Occasional,0,0.4752647840545811
421,SMB,0,0.09593095965215608
422,Enterprise,0,0.005943680781781524
423,Enterprise,0,6.62347609800026e-05
425,SMB,0,0.11868453387134176
426,SMB,0,0.037867006775999974
427,Mid-Market,0,0.00024938608806585885
428,Occasional,0,0.15155513970481144
429,Enterprise,0,0.000267270976987878
431,Occasional,0,0.385823361048831
432,SMB,0,0.012216170490578113
433,SMB,1,0.17296684224283068
434,Occasional,0,0.03963762769190214
435,Enterprise,0,0.0030260565577109144
437,Mid-Market,0,0.00024978000079995945
438,SMB,0,0.025329204852699287
439,SMB,0,0.11170725956771196
440,SMB,0,0.06927836748038316
441,Occasional,1,0.7375543359586082
442,Mid-Market,0,0.0056042565979329976
443,SMB,0,0.029049256919200312
444,Mid-Market,0,0.00084386436884612
445,Mid-Market,0,0.0019325535793009527
446,SMB,0,0.12125625785309771
447,Occasional,0,0.4513096527998632
449,Enterprise,0,3.168227895717465e-05
450,SMB,0,0.029344712188867333
451,Enterprise,0,0.004583225558892398
452,Occasional,1,0.8191045819371119
453,SMB,0,0.02736743058813748
454,Mid-Market,0,0.010760323761080567
455,Mid-Market,0,0.00011069454885165832
456,Mid-Market,0,0.0018357078108006063
457,Occasional,1,0.8130003514393392
458,SMB,0,0.04056386140948592
459,SMB,0,0.05346452709444588
460,SMB,0,0.14058970393485515
461,SMB,0,0.10401598115447602
462,Mid-Market,0,0.0001495657501618096
463,Occasional,0,0.14890660689994445
464,Mid-Market,0,8.053794579111568e-05
465,SMB,0,0.05245479911825276
466,SMB,0,0.019316605461810406
467,SMB,1,0.8833220649061829
468,Occasional,1,0.6636720730474788
469,Mid-Market,0,0.0007892980625585486
470,SMB,0,0.036200837331809135
471,Mid-Market,0,0.0007756420978893452
472,SMB,0,0.08770004146967551
473,Mid-Market,0,0.00019330109614104193
474,Mid-Market,0,0.002406176940892976
475,Mid-Market,0,0.0022144391102319827
476,Mid-Market,0,0.0017019158426313714
477,Mid-Market,0,6.532271510248047e-05
478,SMB,0,0.017460746778283884
479,SMB,0,0.07137562131334899
480,Mid-Market,0,0.00044274773637135615
481,Mid-Market,0,0.04731499172284303
482,Mid-Market,0,0.0028107712291177175
483,SMB,0,0.0762405257813619
484,Mid-Market,0,5.305423440685713e-05
485,Enterprise,0,0.002113675514173354
486,Mid-Market,0,0.0009778387794110806
487,SMB,0,0.027046697255960643
488,Mid-Market,0,0.0010722141124635668
490,SMB,0,0.00988108749158109
491,SMB,0,0.0400098623441551
492,SMB,0,0.017792130654629146
493,SMB,0,0.01033549179109534
494,Mid-Market,0,7.229243698796576e-05
495,SMB,0,0.028361708815805724
496,SMB,0,0.03053059399320387
497,SMB,0,0.05392268105667009
498,SMB,0,0.08585338646323114
499,Mid-Market,0,0.0001368265139525835
500,SMB,0,0.002101952540049226
501,SMB,0,0.049264272038260025
502,Occasional,0,0.10197506289352862
503,Occasional,1,0.7264206254086619
504,SMB,0,0.1644722818391654
505,SMB,0,0.17752071093839109
506,SMB,0,0.0010200788509914362
507,Mid-Market,0,0.0015376428863831473
508,Occasional,1,0.43697245861607675
509,SMB,0,0.021036578736198335
510,Mid-Market,0,0.00038687482848145986
511,Enterprise,0,0.011306450571240446
513,Enterprise,0,0.00020799558415995038
514,Mid-Market,0,0.006905729863929667
515,Mid-Market,0,0.01679598056903551
516,Mid-Market,0,0.00044232529099249445
517,Mid-Market,0,0.0013167951849979175
518,SMB,0,0.04687911937812568
519,Enterprise,0,0.00038924805074012686
520,SMB,0,0.011937308636235974
521,Occasional,0,0.07718005903013765
522,Mid-Market,0,0.0009144632442952138
523,Mid-Market,0,0.002619110411934301
524,SMB,0,0.02109718448154685
525,Mid-Market,0,0.003270046712348061
526,Mid-Market,0,0.004642687236151347
527,Occasional,0,0.29545632000197186
528,Occasional,0,0.1580256694023641
529,SMB,0,0.0263466656513256
530,Mid-Market,0,3.596029699769233e-05
532,SMB,0,0.006354130387395567
533,Mid-Market,0,0.0012611136090001375
534,SMB,0,0.054032345739506216
535,Enterprise,0,0.000746858589834173
536,Mid-Market,0,6.86665795631972e-05
537,SMB,0,0.012751445190006174
538,Mid-Market,0,0.00014888353341390603
539,Mid-Market,0,0.00455956572299426
540,Occasional,0,0.7650285830342688
542,SMB,0,0.026562089260919148
543,Occasional,1,0.6978707321426579
544,Occasional,1,0.22219260997508108
545,Mid-Market,0,0.0003559415226248434
546,SMB,0,0.04147566221617608
547,Mid-Market,0,0.0001751860645824976
548,Mid-Market,0,0.00013396687197051672
550,SMB,1,0.4174763467469449
551,SMB,0,0.056866380489097826
552,Mid-Market,0,0.002633660066639765
553,Mid-Market,0,0.00464173301828474
555,Enterprise,0,0.00042737487365266595
556,Mid-Market,0,0.009487400190108547
557,Mid-Market,0,9.138926148469219e-05
558,SMB,0,0.030350859542825608
559,SMB,0,0.018629756999478282
560,SMB,0,0.13484391309362895
561,Mid-Market,0,0.003938990880464851
562,Mid-Market,0,0.004601700434777127
563,Occasional,0,0.23151974607319506
564,SMB,0,0.013413913174334468
565,SMB,0,0.02027974901135022
566,SMB,0,0.17569479294884674
567,SMB,0,0.16980604584023062
568,Enterprise,0,0.0006823499374786974
569,Mid-Market,0,0.00044839776642706023
570,SMB,0,0.008925202007105936
571,Mid-Market,0,0.0013609611080578593
573,SMB,0,0.004424359802671078
574,SMB,0,0.04215044683318423
575,Occasional,0,0.1854509968732429
576,SMB,0,0.0699627031703211
577,Occasional,0,0.05096156533602176
578,SMB,0,0.0023979406482410835
579,Occasional,1,0.10231257454071271
580,Mid-Market,0,0.0008733168785710891
581,SMB,0,0.019141376950573327
582,SMB,0,0.009421071870582996
583,Mid-Market,0,0.0002778198043627143
584,Mid-Market,0,0.00011952600531907623
585,Occasional,1,0.9246926664955609
586,SMB,1,0.2972953074167265
587,Mid-Market,0,0.0008313461763031517
588,Mid-Market,0,1.622328354988961e-05
589,Mid-Market,0,0.03180438536930422
590,Enterprise,0,0.00028476380684579124
591,Occasional,1,0.5923246900022942
592,SMB,0,0.017701111255887615
593,Mid-Market,0,0.0013276028601050427
595,Enterprise,0,0.0009625420327337814
596,Mid-Market,0,3.854982396151352e-05
597,SMB,0,0.013510300282661206
598,SMB,0,0.041789797098741165
599,Occasional,0,0.8906439169818194
600,SMB,0,0.0061300402730518865
601,SMB,0,0.02600103147339343
602,SMB,0,0.047362993282065356
604,SMB,0,0.07667321626743218
606,SMB,0,0.04625861068004
607,Occasional,1,0.8157227280517394
608,Mid-Market,0,0.004185243397111481
609,SMB,1,0.44885705546758015
610,SMB,0,0.10041669033593649
611,SMB,0,0.08952237181775716
612,SMB,0,0.051623274730188316
613,Occasional,1,0.7811118921265482
614,Occasional,0,0.2067512620888395
615,Mid-Market,0,0.003708806529472064
616,SMB,0,0.047297247069650224
617,SMB,0,0.2344800747312823
618,Mid-Market,0,0.0066687414539221964
619,Mid-Market,0,3.864966616633211e-05
620,Enterprise,0,0.0016333616232791458
621,SMB,1,0.552022842237707
622,SMB,0,0.2194055384166177
623,Occasional,1,0.04620781017829836
624,SMB,0,0.0009855017521689174
625,Occasional,0,0.04053774889396462
627,SMB,0,0.0013444695112589124
628,Mid-Market,0,0.0006049876035862649
629,SMB,0,0.13648937190562316
630,SMB,0,0.11439193443062533
631,Occasional,1,0.6508765459947208
632,SMB,0,0.036236653278489406
634,Mid-Market,0,0.0012048876028971445
635,Enterprise,0,0.0025747977423442024
636,Mid-Market,0,0.002356630119085305
637,SMB,0,0.05299062974090896
638,SMB,0,0.11076950443941813
639,SMB,0,0.018236259866816755
640,Occasional,0,0.0839612875610963
641,SMB,0,0.11218904010290887
642,SMB,0,0.11781108939442796
643,Enterprise,0,0.001933461507425097
644,Mid-Market,0,0.00023982067401788905
645,SMB,1,0.38874955474650436
646,Occasional,0,0.10832315823579092
647,Enterprise,0,2.8542519191186695e-05
648,SMB,0,0.0547258084638065
649,SMB,1,0.7105457074385181
650,Enterprise,0,0.0003415899301742821
651,Mid-Market,0,7.280453936045147e-05
652,Occasional,1,0.8354369099498351
653,SMB,0,0.053641624969939586
654,Mid-Market,0,0.000319108517521565
655,Occasional,0,0.2415185463062982
656,Mid-Market,0,0.0002333422680397627
657,Occasional,0,0.18539925799003257
658,Mid-Market,0,0.006502649444721897
659,SMB,0,0.024131858145660986
660,Mid-Market,0,5.8818777161134524e-05
661,Mid-Market,0,0.00023378999119631733
663,Mid-Market,0,0.013253909016489231
664,Mid-Market,0,0.0004432682120369911
665,Mid-Market,0,0.0001420939447786226
666,SMB,0,0.01972321766540971
667,SMB,0,0.008053402087465527
668,Occasional,0,0.09445662368509145
669,Mid-Market,0,0.0005711597616782592
670,Mid-Market,0,0.0021535867632203444
671,Mid-Market,0,0.001780593694629455
672,SMB,0,0.03993834672809639
673,Occasional,0,0.16242160060346147
674,SMB,0,0.03777842148136228
675,SMB,0,0.09942311693767673
676,Mid-Market,0,0.00340265292943699
677,Occasional,0,0.15872712154988836
678,SMB,0,0.020804169339679615
679,Mid-Market,0,0.0005424663255363532
680,Mid-Market,0,8.18552045967222e-05
681,Enterprise,0,0.00028851552399520366
682,Mid-Market,0,0.0004247688418620108
683,Enterprise,0,0.0008950895248639362
684,SMB,0,0.051058941003927404
685,SMB,0,0.027442064034449983
686,Mid-Market,0,7.465202714497018e-05
687,Mid-Market,0,0.0003493578227675867
689,SMB,0,0.18478176059478238
690,SMB,0,0.04595716575114508
691,Mid-Market,0,0.0001698669883938746
692,Occasional,0,0.11566543547016621
693,Mid-Market,0,0.0013151179493204584
694,Mid-Market,0,0.0005711516910274209
695,Occasional,1,0.9036796863297594
696,SMB,0,0.05559687898662809
697,SMB,0,0.0411216205619349
698,SMB,0,0.007464477466417384
700,Mid-Market,0,0.005932956988720092
701,Mid-Market,0,0.001343127773179806
702,Mid-Market,0,0.00047489640586851234
703,Mid-Market,0,0.00036993030640313277
704,Occasional,0,0.7787015106795758
705,Mid-Market,0,0.003288366262238457
706,SMB,0,0.13538888598518248
707,SMB,0,0.01179344723644661
708,SMB,0,0.003119374940082939
709,SMB,0,0.04532267836712402
710,SMB,1,0.4733837641866952
711,Occasional,0,0.3299017874407967
712,SMB,0,0.07089337843873783
713,SMB,0,0.1683641429027611
714,Occasional,0,0.31211642345595836
715,SMB,0,0.08409493337248818
716,Mid-Market,0,0.0009602584714163954
717,SMB,0,0.0008308124676490938
718,Mid-Market,0,0.005737181598539683
719,SMB,0,0.04776339677616525
720,Occasional,1,0.6870346684586583
721,SMB,0,0.020444918773379693
722,SMB,0,0.09257698745436639
723,Enterprise,0,0.00015719706187360358
725,Mid-Market,0,0.0009541706156127072
726,Enterprise,0,0.0019388977656860614
727,Mid-Market,0,0.0007835800396948462
728,Enterprise,0,0.00035499339264139456
729,SMB,1,0.5403536981893077
730,SMB,0,0.027700757712865502
731,Mid-Market,0,0.00011521256402810774
732,Enterprise,0,0.0015106302413023538
733,Mid-Market,0,0.0004888306799764898
734,Mid-Market,0,0.0010661224341636149
735,Enterprise,0,0.0007639376328839521
736,SMB,0,0.08347602664105207
737,Mid-Market,0,0.0004672480719693705
738,Mid-Market,0,0.00034586945381022633
739,Mid-Market,0,0.0009247833747244762
740,Mid-Market,0,0.00038261073577487394
741,Enterprise,0,7.478742207250363e-05
742,Mid-Market,0,0.0005632941532288465
743,Occasional,1,0.9287355014363412
744,Enterprise,0,0.0056062646533118566
745,SMB,0,0.12470304295708014
746,SMB,0,0.007572509846580487
747,Mid-Market,0,0.005459999284506094
748,SMB,0,0.02615009118237304
749,SMB,0,0.08468481466505506
750,Occasional,0,0.2114407737372574
751,Mid-Market,0,0.0002441690054780602
752,Mid-Market,0,4.40827557663757e-05
753,Mid-Market,0,0.0022311782206220062
754,SMB,0,0.0044198345435769405
755,SMB,0,0.2743267364106142
756,Mid-Market,0,0.0006656956838626295
757,Mid-Market,0,0.0019981751035360457
758,Occasional,1,0.5366667984444855
760,SMB,0,0.10020698233149519
761,SMB,0,0.028201545041999468
762,Mid-Market,0,0.00021737772095940013
763,Enterprise,0,0.005952810812176463
764,Mid-Market,0,0.0008578087055165316
765,Occasional,1,0.6182344984007074
766,Enterprise,0,0.0005043498963901306
767,Mid-Market,0,0.006113474926475274
768,Enterprise,0,7.403891193302188e-05
769,Mid-Market,0,9.291081188647975e-05
770,SMB,0,0.01249300945842882
771,Mid-Market,0,0.003733913895999853
772,SMB,0,0.01995412571374923
773,SMB,0,0.016823396502361868
775,Enterprise,0,0.00037978513049011307
776,Occasional,0,0.22413794883553603
777,SMB,0,0.029644487799092706
778,Mid-Market,1,0.6093776577593033
779,SMB,0,0.0494027373006859
781,Mid-Market,0,0.0032513770339149535
782,Occasional,0,0.2995045729827658
783,SMB,0,0.02237011982011884
784,SMB,0,0.1328167840665208
785,Occasional,0,0.7583123779101412
786,Mid-Market,0,0.0012369091262225485
787,SMB,0,0.12639840234691557
788,Mid-Market,0,0.004157715256002088
789,SMB,1,0.5731572477586581
790,SMB,0,0.006876174791136434
791,Mid-Market,0,0.00209180090135351
792,Mid-Market,0,0.0005649055651917734
793,Mid-Market,0,0.05074058245226596
795,Enterprise,0,0.004676001373615099
796,Mid-Market,0,0.001412205807821851
797,Enterprise,0,3.47147419290015e-05
798,Mid-Market,0,0.0029089480593322875
799,SMB,0,0.03952855188183154
801,SMB,0,0.05378361676835695
